statuses_count,followers_count,friends_count,favourites_count,listed_count,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,screen_name_likelihood,target
222,228,405,0,0,1,0,0.0018877126668522051,0.001938731928118481,0.0034438001354736175,0.0,0.0,0.562962962962963,14,0,15,0,21,0.07692307692307691,1
4795,490,736,14,0,1,0,0.04078888501323856,0.004168207227630218,0.006260817386807838,0.00011909163507514909,0.0,0.6657608695652174,10,0,2,0,0,0.11111111111111112,1
6,4,301,0,0,1,0,5.1051165236228776e-05,3.403411015748585e-05,0.0025610667893508103,0.0,0.0,0.013289036544850499,10,0,11,0,0,0.11111111111111112,1
0,4,496,0,0,1,0,0.0,3.4047394682719064e-05,0.004221876940657164,0.0,0.0,0.008064516129032258,7,0,13,0,0,0.16666666666666669,1
11,13,392,1,0,1,0,9.365017853188612e-05,0.00011067748371950178,0.0033373518167726687,8.513652593807828e-06,0.0,0.03316326530612245,14,0,14,0,0,0.07692307692307691,1
3,6,565,0,0,1,0,2.555203600444649e-05,5.110407200889298e-05,0.004812300114170756,0.0,0.0,0.010619469026548672,12,5,5,0,0,0.09743395113966301,1
61,6,671,0,0,1,0,0.0005200266895883823,5.115016618902121e-05,0.005720293585472205,0.0,0.0,0.00894187779433681,9,1,8,0,0,0.13801118920922656,1
11,25,1470,0,0,1,0,9.379975895120025e-05,0.00021318127034363694,0.012535058696205853,0.0,0.0,0.017006802721088437,14,6,19,0,0,0.08149716110456119,1
0,7,610,0,0,1,0,0.0,5.974235866013508e-05,0.005206119826097485,0.0,0.0,0.011475409836065573,5,2,14,0,0,0.25,1
48,68,582,0,0,1,0,0.0004097214494499475,0.0005804387200540924,0.004967872574580614,0.0,0.0,0.11683848797250859,11,0,13,0,62,0.09999999999999999,1
28,8,498,3,0,1,0,0.00023902352912763135,6.829243689360895e-05,0.004251204196627158,2.560966383510336e-05,0.0,0.01606425702811245,9,0,5,0,0,0.125,1
21,4,616,0,0,1,0,0.0001792786556815615,3.414831536791647e-05,0.005258840566659137,0.0,0.0,0.006493506493506494,10,0,11,0,155,0.11111111111111112,1
0,4,606,0,0,1,0,0.0,3.4158870282090995e-05,0.005175068847736786,0.0,0.0,0.006600660066006601,6,2,4,0,0,0.2,1
438,67,935,8,1,1,0,0.0037416626895878688,0.0005723547949826192,0.007987339303115655,6.83408710427008e-05,8.5426088803376e-06,0.07165775401069518,8,2,11,0,0,0.14285714285714288,1
32,11,939,0,1,1,0,0.00027343071596764885,9.39918086138793e-05,0.008023482571675697,0.0,8.544709873989026e-06,0.011714589989350373,14,0,15,0,0,0.07692307692307691,1
2,9,936,0,0,1,0,1.70915279475134e-05,7.69118757638103e-05,0.007998835079436271,0.0,0.0,0.009615384615384616,10,1,9,0,0,0.11111111111111112,1
1742,60,704,0,0,1,0,0.014886861844015959,0.000512750694971847,0.0060162748210030054,0.0,0.0,0.08522727272727272,9,4,15,0,25,0.125,1
1190,189,477,22,17,1,0,0.010169889596234041,0.0016152177594018773,0.0040765019642047375,0.00018801476564466295,0.00014528413708905774,0.39622641509433965,5,0,11,0,26,0.25,1
4,7,555,0,0,1,0,3.419580829491711e-05,5.9842664516104944e-05,0.004744668400919749,0.0,0.0,0.012612612612612612,14,0,4,0,0,0.08725480939965097,1
1,12,349,0,0,1,0,8.553421907628632e-06,0.00010264106289154358,0.0029851442457623925,0.0,0.0,0.034383954154727794,12,0,13,0,0,0.09090909090909091,1
232,67,673,1,0,1,0,0.0019844818273215114,0.0005731046656488847,0.0057567080594283495,8.553800979834101e-06,0.0,0.09955423476968796,15,0,20,0,0,0.07142857142857144,1
1,4,847,0,0,1,0,8.564171496411357e-06,3.425668598564543e-05,0.0072538532574604195,0.0,0.0,0.004722550177095631,8,3,12,0,0,0.14285714285714288,1
7,48,599,0,2,1,0,5.9960586193535385e-05,0.00041115830532709977,0.0051309130185611,0.0,1.7131596055295825e-05,0.08013355592654424,7,2,19,0,0,0.16666666666666669,1
456,132,581,1,1,1,0,0.003906578357403121,0.0011308516297745875,0.00497746058256845,8.567057801322633e-06,8.567057801322633e-06,0.22719449225473323,13,0,5,0,0,0.08333333333333334,1
6,8,436,5,0,1,0,5.14279214776019e-05,6.857056197013586e-05,0.0037370956273724046,4.285660123133492e-05,0.0,0.01834862385321101,8,2,8,0,0,0.14285714285714288,1
5,6,365,0,0,1,0,4.2861238962879746e-05,5.143348675545569e-05,0.0031288704442902215,0.0,0.0,0.01643835616438356,9,1,12,0,0,0.125,1
1183,53,546,2,13,1,0,0.01014905440639542,0.0004546913639382564,0.004684178956797886,1.7158164676915334e-05,0.00011152807039994967,0.09706959706959707,12,0,16,0,109,0.09090909090909091,1
0,4,593,0,0,1,0,0.0,3.431818738026304e-05,0.005087671279123995,0.0,0.0,0.006745362563237774,10,0,6,0,0,0.11111111111111112,1
32,7,413,0,0,1,0,0.0002745838522022669,6.0065217669245884e-05,0.0035438478424855073,0.0,0.0,0.01694915254237288,6,3,11,0,0,0.2,1
2,2,445,0,0,1,0,1.7165369361294774e-05,1.7165369361294774e-05,0.0038192946828880868,0.0,0.0,0.0044943820224719105,13,0,12,0,50,0.08333333333333334,1
68,2,331,0,0,1,0,0.0005837987978080329,1.7170552876706853e-05,0.002841726501094984,0.0,0.0,0.006042296072507553,11,0,18,0,32,0.09999999999999999,1
17,24,599,0,1,1,0,0.00014598523152332192,0.00020609679744468978,0.005143832569557049,0.0,8.587366560195408e-06,0.04006677796327212,8,0,15,0,0,0.1603517211870533,1
1,5,369,0,0,1,0,8.590023682027177e-06,4.295011841013589e-05,0.003169718738668029,0.0,0.0,0.013550135501355014,8,0,19,0,0,0.18850113011041345,1
1,6,520,0,0,1,0,8.598705980259326e-06,5.159223588155595e-05,0.004471327109734849,0.0,0.0,0.011538461538461539,14,2,10,0,0,0.07692307692307691,1
3,4,520,0,0,1,0,2.5799548430503822e-05,3.439939790733843e-05,0.004471921727953996,0.0,0.0,0.007692307692307693,11,0,10,0,0,0.09999999999999999,1
4,7,605,0,0,1,0,3.4413443057091446e-05,6.0223525349910034e-05,0.005205033262385082,0.0,0.0,0.011570247933884297,11,0,12,0,0,0.09999999999999999,1
16,39,642,0,0,1,0,0.00013766994093428932,0.0003355704810273302,0.005524006379988359,0.0,0.0,0.06074766355140187,11,0,20,0,61,0.09999999999999999,1
2,7,427,0,0,1,0,1.720950159337756e-05,6.0233255576821456e-05,0.003674228590186109,0.0,0.0,0.01639344262295082,10,0,18,0,155,0.11111111111111112,1
8,16,345,0,0,1,0,6.88401376897409e-05,0.0001376802753794818,0.002968730937870076,0.0,0.0,0.0463768115942029,7,0,20,0,0,0.16666666666666669,1
17,12,430,0,0,1,0,0.0001463232706246308,0.00010328701455856292,0.003701118021681838,0.0,0.0,0.027906976744186046,11,0,20,0,0,0.09999999999999999,1
155,33,718,0,0,1,0,0.0013344695743878613,0.0002841128771277382,0.006181607447809577,0.0,0.0,0.04596100278551532,11,2,16,0,0,0.09999999999999999,1
12,0,430,0,0,1,0,0.0001033154882453449,0.0,0.0037021383287915255,0.0,0.0,0.0,12,0,16,0,0,0.09090909090909091,1
19,13,455,2,1,1,0,0.00016362492476662313,0.00011195389589295267,0.003918386356253343,1.7223676291223487e-05,8.611838145611743e-06,0.02857142857142857,10,0,11,0,43,0.11111111111111112,1
3228,1167,1621,13,25,1,0,0.02781515411186621,0.010055850324828955,0.013967894924205429,0.0001120188982200312,0.00021542095811544462,0.7199259716224553,8,0,11,0,149,0.14285714285714288,1
0,14,1008,0,0,1,0,0.0,0.00012064920446416132,0.008686742721419616,0.0,0.0,0.013888888888888888,10,0,12,0,0,0.11111111111111112,1
27,3,575,0,0,1,0,0.0002326917357459285,2.5854637305103168e-05,0.004955472150144773,0.0,0.0,0.0052173913043478265,8,0,13,0,156,0.14285714285714288,1
10,2,620,0,0,1,0,8.620873013874783e-05,1.7241746027749566e-05,0.005344941268602366,0.0,0.0,0.0032258064516129032,7,0,7,0,46,0.16666666666666669,1
0,2,449,0,0,1,0,0.0,1.7246824573945403e-05,0.003871912116850743,0.0,0.0,0.004454342984409799,10,0,14,0,0,0.11111111111111112,1
48,9,393,0,0,1,0,0.00041392591855730644,7.761110972949495e-05,0.0033890184581879465,0.0,0.0,0.022900763358778626,10,0,13,0,0,0.11111111111111112,1
635,31,451,30,2,1,0,0.005477722625652074,0.0002674163801499438,0.0038904770144395045,0.0002587900453063972,1.7252669687093147e-05,0.06873614190687362,7,0,12,0,0,0.16666666666666669,1
675,18,519,653,0,1,0,0.005825142190582213,0.00015533712508219235,0.004478887106536546,0.005635285704370645,0.0,0.03468208092485549,10,0,18,0,0,0.11111111111111112,1
116,174,723,3,1,1,0,0.0010015967168964383,0.0015023950753446573,0.0062427105716907315,2.5903363368011335e-05,8.634454456003778e-06,0.24066390041493776,12,4,10,0,0,0.09090909090909091,1
0,6,506,0,0,1,0,0.0,5.181056989691186e-05,0.004369358061306234,0.0,0.0,0.011857707509881422,5,1,7,0,0,0.25,1
1,9,368,0,0,1,0,8.636342653976597e-06,7.772708388578937e-05,0.0031781740966633876,0.0,0.0,0.024456521739130436,7,0,10,0,0,0.16666666666666669,1
7,4,608,0,0,1,0,6.049571354380843e-05,3.456897916789053e-05,0.005254484833519361,0.0,0.0,0.006578947368421052,10,0,11,0,0,0.11111111111111112,1
84,11,481,0,0,1,0,0.000725978313875418,9.506858872178094e-05,0.004157090106834239,0.0,0.0,0.02286902286902287,12,0,11,0,0,0.09090909090909091,1
10,6,335,3,0,1,0,8.642666511527602e-05,5.185599906916561e-05,0.0028952932813617466,2.5927999534582805e-05,0.0,0.01791044776119403,9,5,6,0,0,0.125,1
134,24,626,0,0,1,0,0.0011584138115354238,0.00020747710057350874,0.005411694373292353,0.0,0.0,0.038338658146964855,7,0,10,0,0,0.16666666666666669,1
45,9,466,1,0,1,0,0.00038937667089911895,7.78753341798238e-05,0.004032211747533099,8.65281490886931e-06,0.0,0.019313304721030045,10,0,16,0,0,0.11111111111111112,1
390,57,285,3,4,1,0,0.003374871543951858,0.0004932504564237331,0.0024662522821186656,2.5960550338091215e-05,3.4614067117454956e-05,0.2,8,0,18,0,0,0.14285714285714288,1
0,3,597,0,0,1,0,0.0,2.5963014234217746e-05,0.005166639832609332,0.0,0.0,0.005025125628140704,8,0,5,0,0,0.14285714285714288,1
10,10,425,0,0,1,0,8.662545952911348e-05,8.662545952911348e-05,0.003681582029987323,0.0,0.0,0.023529411764705882,13,6,7,0,0,0.08333333333333334,1
0,13,586,0,0,1,0,0.0,0.00011268615753224327,0.005079545254914966,0.0,0.0,0.02218430034129693,11,0,16,0,0,0.10800597388923064,1
0,4,600,0,0,1,0,0.0,3.4676450094070824e-05,0.005201467514110624,0.0,0.0,0.006666666666666667,11,0,13,0,0,0.09999999999999999,1
1,6,558,0,0,1,0,8.67848202780871e-06,5.2070892166852265e-05,0.0048425929715172605,0.0,0.0,0.010752688172043012,13,1,13,1,0,0.08333333333333334,1
240,3,577,12,0,1,0,0.002082904070871833,2.6036300885897916e-05,0.005007648537054366,0.00010414520354359166,0.0,0.005199306759098787,10,3,7,0,0,0.11111111111111112,1
8,4,409,0,0,1,0,6.947836942951746e-05,3.473918471475873e-05,0.00355208163708408,0.0,0.0,0.009779951100244499,12,0,16,0,0,0.09090909090909091,1
2,6,355,0,0,1,0,1.737660562822609e-05,5.212981688467827e-05,0.003084347499010131,0.0,0.0,0.016901408450704224,14,0,17,0,0,0.07692307692307691,1
455,6,397,12,0,1,0,0.0039544886925548285,5.2147103638085656e-05,0.003450400024053334,0.00010429420727617131,0.0,0.015113350125944584,12,0,8,0,0,0.09090909090909091,1
7,11,429,1,0,1,0,6.085481953604691e-05,9.562900212807372e-05,0.0037295310829948748,8.693545648006702e-06,0.0,0.02564102564102564,11,0,9,0,0,0.09999999999999999,1
10,22,397,1,2,1,0,8.694002350467006e-05,0.00019126805171027414,0.003451518933135401,8.694002350467006e-06,1.7388004700934012e-05,0.055415617128463476,11,0,17,0,0,0.09999999999999999,1
1,22,948,0,0,1,0,8.69472059970618e-06,0.000191283853193536,0.00824259512852146,0.0,0.0,0.023206751054852322,9,1,10,0,0,0.125,1
0,3,510,0,0,1,0,0.0,2.6085536435216965e-05,0.004434541193986884,0.0,0.0,0.0058823529411764705,14,1,11,0,0,0.08149716110456119,1
6,19,551,0,0,1,0,5.217487651432597e-05,0.00016522044229536556,0.004791392826565602,0.0,0.0,0.034482758620689655,8,1,7,0,0,0.14285714285714288,1
257,59,570,0,2,1,0,0.0022350862780989625,0.0005131131922484,0.004957195247145559,0.0,1.7393667533844066e-05,0.10350877192982456,13,0,14,0,71,0.09572486291641957,1
24,6,459,0,0,1,0,0.0002087667422923385,5.2191685573084626e-05,0.003992663946340974,0.0,0.0,0.013071895424836602,9,2,12,0,0,0.125,1
1,2,328,0,0,1,0,8.70028122789041e-06,1.740056245578082e-05,0.0028536922427480544,0.0,0.0,0.006097560975609756,10,5,10,5,0,0.11111111111111112,1
20,12,465,0,0,1,0,0.0001740565177613399,0.00010443391065680395,0.004046814037951153,0.0,0.0,0.025806451612903226,11,2,14,0,0,0.09999999999999999,1
28,6,943,0,0,1,0,0.00024376008638973536,5.2234304226371866e-05,0.008209491480911445,0.0,0.0,0.006362672322375398,12,4,14,0,0,0.09090909090909091,1
66,68,623,2,0,1,0,0.0005747324231126303,0.0005921485571463463,0.005425125751502556,1.741613403371607e-05,0.0,0.10914927768860354,13,0,14,0,0,0.08333333333333334,1
10,10,371,0,0,1,0,8.709522087837925e-05,8.709522087837925e-05,0.0032312326945878704,0.0,0.0,0.026954177897574125,10,2,16,0,0,0.11111111111111112,1
1,2,407,0,0,1,0,8.711568904702354e-06,1.742313780940471e-05,0.0035456085442138584,0.0,0.0,0.004914004914004914,10,0,5,0,0,0.11111111111111112,1
2,4,471,0,0,1,0,1.7429045767659914e-05,3.485809153531983e-05,0.004104540278283909,0.0,0.0,0.008492569002123142,14,6,14,0,0,0.07692307692307691,1
0,13,935,0,0,1,0,0.0,0.00011329114721213133,0.008148247895641754,0.0,0.0,0.013903743315508022,8,0,13,0,0,0.14285714285714288,1
4,3,574,1,0,1,0,3.487139852010144e-05,2.615354889007608e-05,0.0050040456876345564,8.71784963002536e-06,0.0,0.005226480836236934,10,0,10,0,0,0.11111111111111112,1
12,5,329,0,0,1,0,0.00010465411480744384,4.360588116976827e-05,0.0028692669809707518,0.0,0.0,0.015197568389057751,8,4,14,0,0,0.14285714285714288,1
13,45,557,0,0,1,0,0.00011337631991657829,0.00039245649201892485,0.00485773924565647,0.0,0.0,0.0807899461400359,15,0,16,0,0,0.07142857142857144,1
1,2,304,0,0,1,0,8.725070604059009e-06,1.7450141208118018e-05,0.0026524214636339384,0.0,0.0,0.006578947368421052,12,0,14,0,0,0.09090909090909091,1
6,6,591,0,0,1,0,5.2377903977703155e-05,5.2377903977703155e-05,0.005159223541803761,0.0,0.0,0.01015228426395939,9,2,18,0,0,0.125,1
244,31,597,2,0,1,0,0.0021306273925609733,0.00027069446380897607,0.005213051448192217,1.7464158955417812e-05,0.0,0.051926298157453935,9,3,13,0,0,0.125,1
19,22,508,1,0,1,0,0.00016591476029737893,0.00019211182771275453,0.004436036749003605,8.732355805125206e-06,0.0,0.04330708661417323,10,2,4,0,22,0.11111111111111112,1
58,310,1927,671,3,1,0,0.0005067452882304949,0.002708466195714714,0.016836175352071787,0.005862518765563139,2.621096318433594e-05,0.16087182148417228,10,0,6,0,0,0.11111111111111112,1
73,6,1011,0,0,1,0,0.0006379269196649551,5.2432349561503165e-05,0.008834850901113283,0.0,0.0,0.005934718100890208,11,0,12,0,0,0.10800597388923064,1
2,5,583,0,0,1,0,1.7477701141753403e-05,4.369425285438351e-05,0.0050947498828211165,0.0,0.0,0.008576329331046312,11,3,15,0,0,0.09999999999999999,1
32,3,572,11,0,1,0,0.000279700684916081,2.6221939210882595e-05,0.004999649742874948,9.614711043990284e-05,0.0,0.005244755244755245,9,0,20,0,0,0.125,1
14,12,569,1,0,1,0,0.00012243495846889603,0.00010494425011619661,0.004976106526342989,8.745354176349717e-06,0.0,0.0210896309314587,9,0,10,0,0,0.125,1
2,3,368,0,0,1,0,1.749259228803792e-05,2.6238888432056884e-05,0.0032186369809989778,0.0,0.0,0.008152173913043478,9,2,7,0,0,0.125,1
39,28,651,0,0,1,0,0.0003411179933771942,0.0002449052260143958,0.005694046504834703,0.0,0.0,0.043010752688172046,7,0,6,0,121,0.16666666666666669,1
804,121,783,15,2,1,0,0.007033739373176301,0.0010585602787989209,0.006850022299996323,0.00013122648084284145,1.749686411237886e-05,0.1545338441890166,12,0,14,0,71,0.09090909090909091,1
2,4,624,0,0,1,0,1.7518500765536585e-05,3.503700153107317e-05,0.005465772238847415,0.0,0.0,0.00641025641025641,7,2,18,0,0,0.16666666666666669,1
1,2,555,0,0,1,0,8.760441308398969e-06,1.7520882616797938e-05,0.004862044926161428,0.0,0.0,0.0036036036036036037,7,2,12,0,0,0.16666666666666669,1
3,14,413,0,0,1,0,2.6294267129108163e-05,0.0001227065799358381,0.003619844108107224,0.0,0.0,0.03389830508474576,7,0,5,0,0,0.16666666666666669,1
28,19,463,3,0,1,0,0.0002454551740349627,0.00016655886809515327,0.00405877662779242,2.6298768646603148e-05,0.0,0.04103671706263499,12,0,15,0,0,0.09090909090909091,1
24,14,429,1,0,1,0,0.0002104573812537158,0.00012276680573133423,0.00376192568991017,8.76905755223816e-06,0.0,0.03263403263403263,9,4,13,0,0,0.125,1
1333,73,1998,1262,1,1,0,0.011690000822304885,0.0006401875919191723,0.017521846693897343,0.01106735261646569,8.76969303998866e-06,0.03653653653653654,10,0,15,0,0,0.11111111111111112,1
5,17,388,0,0,1,0,4.38546619373117e-05,0.00014910585058685978,0.003403121766335388,0.0,0.0,0.04381443298969072,10,0,15,0,0,0.12116752585169528,1
3,15,413,0,0,1,0,2.6318271112221006e-05,0.00013159135556110502,0.0036231486564490918,0.0,0.0,0.03631961259079903,8,2,15,0,0,0.14285714285714288,1
0,9,578,0,0,1,0,0.0,7.898033154753604e-05,0.005072292403830648,0.0,0.0,0.015570934256055362,14,7,4,0,0,0.07692307692307691,1
1,6,549,0,0,1,0,8.775984034086273e-06,5.265590420451764e-05,0.004818015234713364,0.0,0.0,0.01092896174863388,9,0,16,0,53,0.125,1
8,1,408,0,0,1,0,7.020952460216706e-05,8.776190575270883e-06,0.00358068575471052,0.0,0.0,0.0024509803921568627,5,0,15,0,0,0.25,1
0,6,418,0,0,1,0,0.0,5.267438420041796e-05,0.003669648765962451,0.0,0.0,0.014354066985645933,6,3,7,0,0,0.2,1
1,6,548,0,0,1,0,8.785409820015798e-06,5.271245892009479e-05,0.004814404581368658,0.0,0.0,0.010948905109489052,14,5,12,0,0,0.08500242333818975,1
3,0,384,0,0,1,0,2.6363433542729625e-05,0.0,0.003374519493469392,0.0,0.0,0.0,11,0,16,0,0,0.09999999999999999,1
15,17,601,0,0,1,0,0.0001318341901176315,0.00014941208213331566,0.0052821565507131015,0.0,0.0,0.028286189683860232,15,0,7,0,12,0.07142857142857144,1
381,41,570,1,1,1,0,0.0033486275393926684,0.00036035099505275434,0.005009757736099268,8.789048659823277e-06,8.789048659823277e-06,0.07192982456140351,8,3,12,0,0,0.14285714285714288,1
33,4,531,11,0,1,0,0.00029023206682443826,3.517964446356827e-05,0.004670097802538688,9.674402227481275e-05,0.0,0.007532956685499058,8,0,4,0,0,0.14285714285714288,1
224,133,1258,0,1,1,0,0.0019711918090409694,0.0011703951366180756,0.011070353998989016,0.0,8.799963433218614e-06,0.10572337042925278,6,0,12,0,68,0.2,1
15,3,399,0,0,1,0,0.0001320012248833661,2.640024497667322e-05,0.003511232581897538,0.0,0.0,0.007518796992481203,12,0,12,0,0,0.09090909090909091,1
3,4,606,0,0,1,0,2.6417570696115976e-05,3.5223427594821304e-05,0.005336349280615427,0.0,0.0,0.006600660066006601,12,4,9,0,0,0.09090909090909091,1
6,5,425,0,0,1,0,5.2844549951959166e-05,4.403712495996597e-05,0.0037431556215971073,0.0,0.0,0.011764705882352941,6,2,14,0,0,0.2,1
2,6,301,0,0,1,0,1.761682933749185e-05,5.2850488012475554e-05,0.0026513328152925238,0.0,0.0,0.019933554817275746,7,0,18,0,0,0.16666666666666669,1
2,14,445,0,0,1,0,1.761962273891603e-05,0.0001233373591724122,0.003920366059408816,0.0,0.0,0.03146067415730337,10,0,13,0,0,0.11111111111111112,1
33,17,513,0,0,1,0,0.00029083961487125914,0.0001498264682670123,0.004521234012998665,0.0,0.0,0.03313840155945419,9,0,15,0,0,0.125,1
29,10,439,7,0,1,0,0.0002557461229990107,8.818831827552093e-05,0.0038714671722953693,6.173182279286465e-05,0.0,0.022779043280182234,12,0,16,0,70,0.09743395113966301,1
0,4,974,0,0,1,0,0.0,3.527670470247513e-05,0.008589877595052696,0.0,0.0,0.004106776180698152,14,0,5,0,0,0.07692307692307691,1
0,30,427,0,0,1,0,0.0,0.0002646920048365798,0.0037674495355073186,0.0,0.0,0.0702576112412178,7,3,19,0,0,0.16666666666666669,1
14,12,1010,0,0,1,0,0.00012354187374842153,0.00010589303464150418,0.008912663748993268,0.0,0.0,0.011881188118811881,13,1,13,0,0,0.08333333333333334,1
288,9,628,11,0,1,0,0.002542239394587266,7.944498108085206e-05,0.005543494235419455,9.709942132104141e-05,0.0,0.014331210191082803,10,4,16,0,0,0.11111111111111112,1
0,12,1054,0,0,1,0,0.0,0.0001059682074478371,0.009307540887501693,0.0,0.0,0.011385199240986717,12,0,13,0,0,0.09743395113966301,1
7,5,154,0,0,1,0,6.183334362171468e-05,4.416667401551048e-05,0.0013603335596777228,0.0,0.0,0.032467532467532464,13,0,20,0,0,0.08333333333333334,1
0,4,575,0,0,1,0,0.0,3.533744837428854e-05,0.005079758203803977,0.0,0.0,0.006956521739130435,15,4,15,0,0,0.07142857142857144,1
16,3,406,0,0,1,0,0.00014136299941243795,2.6505562389832113e-05,0.003587086110090613,0.0,0.0,0.007389162561576354,9,0,14,0,0,0.125,1
0,6,560,0,0,1,0,0.0,5.3027144258816514e-05,0.004949200130822874,0.0,0.0,0.010714285714285714,9,0,10,0,73,0.125,1
9,4,567,1,0,1,0,7.954235414562795e-05,3.5352157398056865e-05,0.00501116831117456,8.838039349514216e-06,0.0,0.007054673721340388,6,0,7,0,136,0.2,1
1,19,399,0,0,1,0,8.838066232777681e-06,0.00016792325842277593,0.0035263884268782945,0.0,0.0,0.047619047619047616,8,0,19,0,0,0.14285714285714288,1
3,13,544,0,0,1,0,2.6515895126423406e-05,0.00011490221221450142,0.004808215649591444,0.0,0.0,0.02389705882352941,6,1,16,0,0,0.23784142300054423,1
1,8,592,0,0,1,0,8.839467665256745e-06,7.071574132205396e-05,0.0052329648578319935,0.0,0.0,0.013513513513513514,7,3,13,0,0,0.16666666666666669,1
38,5,441,2,1,1,0,0.0003360366804670561,4.4215352693033696e-05,0.003899794107525572,1.768614107721348e-05,8.84307053860674e-06,0.011337868480725623,5,0,15,3,0,0.25,1
22,12,510,0,0,1,0,0.00019472336798061137,0.00010621274617124256,0.004514041712277809,0.0,0.0,0.023529411764705882,10,6,9,0,0,0.11111111111111112,1
